student_id,exam_year,eapcet_score,predicted_rank,rank_band,data_confidence,source_type
40762,2023,85.87,1889,Top 10000,medium,derived
40763,2021,153.27,16,Top 100,medium,derived
40764,2023,144.5,35,Top 100,medium,derived
40765,2021,73.25,5392,Top 10000,medium,derived
40766,2023,68.18,9764,Top 10000,medium,derived
40767,2024,117.81,645,Top 1000,medium,derived
40768,2025,49.56,56308,Above 50000,high,exact
40769,2025,45.16,104865,Above 50000,high,exact
40770,2025,151.79,8,Top 100,medium,interpolated
40771,2023,88.29,1781,Top 10000,medium,derived
40772,2025,128.67,78,Top 100,high,exact
40773,2025,99.16,881,Top 1000,high,exact
40774,2023,152.68,13,Top 100,medium,derived
40775,2025,70.5,7730,Top 10000,high,exact
40776,2023,93.14,1503,Top 10000,medium,derived
40777,2025,49.48,57247,Above 50000,high,exact
40778,2022,132.52,91,Top 100,medium,derived
40779,2025,121.81,164,Top 1000,high,exact
40780,2025,115.73,248,Top 1000,high,exact
40781,2025,44.19,109673,Above 50000,high,exact
40782,2024,150.35,20,Top 100,medium,derived
40783,2025,86.69,2133,Top 10000,high,exact
40784,2025,107.98,462,Top 1000,high,exact
40785,2024,143.35,68,Top 100,medium,derived
40786,2024,66.86,9726,Top 10000,medium,derived
40787,2025,119.95,163,Top 1000,high,exact
40788,2022,134.95,72,Top 100,medium,derived
40789,2024,133.6,221,Top 1000,medium,derived
40790,2023,83.18,2869,Top 10000,medium,derived
40791,2025,90.52,1685,Top 10000,high,exact
40792,2022,137.97,60,Top 100,medium,derived
40793,2024,159.68,7,Top 100,medium,derived
40794,2022,77.12,4751,Top 10000,medium,derived
40795,2025,104.43,613,Top 1000,high,exact
40796,2025,44.25,114340,Above 50000,high,exact
40797,2024,40.38,173447,Above 50000,medium,derived
40798,2023,55.41,29538,Top 50000,medium,derived
40799,2025,41.07,157242,Above 50000,high,exact
40800,2025,62.7,14800,Top 50000,high,exact
40801,2023,81.9,3070,Top 10000,medium,derived
40802,2023,98.81,799,Top 1000,medium,derived
40803,2021,148.98,24,Top 100,medium,derived
40804,2025,84.46,2608,Top 10000,high,exact
40805,2025,126.4,104,Top 1000,high,exact
40806,2023,63.02,13350,Top 50000,medium,derived
40807,2021,51.72,52059,Above 50000,medium,derived
40808,2022,157.6,7,Top 100,medium,derived
40809,2024,120.83,485,Top 1000,medium,derived
40810,2025,42.25,128428,Above 50000,high,exact
40811,2023,66.91,11546,Top 50000,medium,derived
40812,2025,43.52,108353,Above 50000,high,exact
40813,2025,43.12,131407,Above 50000,high,exact
40814,2023,102.19,646,Top 1000,medium,derived
40815,2021,40.48,124645,Above 50000,medium,derived
40816,2024,146.94,37,Top 100,medium,derived
40817,2022,82.97,2676,Top 10000,medium,derived
40818,2022,141.13,42,Top 100,medium,derived
40819,2022,52.93,42321,Top 50000,medium,derived
40820,2024,145.38,48,Top 100,medium,derived
40821,2025,94.83,1194,Top 10000,high,exact
40822,2023,127.58,128,Top 1000,medium,derived
40823,2024,66.4,8485,Top 10000,medium,derived
40824,2022,124.48,161,Top 1000,medium,derived
40825,2023,148.53,19,Top 100,medium,derived
40826,2023,81.84,2561,Top 10000,medium,derived
40827,2025,121.83,159,Top 1000,high,exact
40828,2025,40.32,159109,Above 50000,high,exact
40829,2024,103.66,1429,Top 10000,medium,derived
40830,2025,41.74,151091,Above 50000,high,exact
40831,2024,157.68,6,Top 100,medium,derived
40832,2023,59.07,21467,Top 50000,medium,derived
40833,2024,142.15,78,Top 100,medium,derived
40834,2021,76.86,5210,Top 10000,medium,derived
40835,2023,159.72,1,Top 100,medium,derived
40836,2022,113.87,312,Top 1000,medium,derived
40837,2024,140.14,95,Top 100,medium,derived
40838,2025,141.67,6,Top 100,high,exact
40839,2024,120.45,568,Top 1000,medium,derived
40840,2025,89.13,1860,Top 10000,high,exact
40841,2024,132.62,220,Top 1000,medium,derived
40842,2023,159.38,3,Top 100,medium,derived
40843,2024,46.09,101483,Above 50000,medium,derived
40844,2024,135.59,185,Top 1000,medium,derived
40845,2025,81.74,3351,Top 10000,high,exact
40846,2021,154.51,14,Top 100,medium,derived
40847,2023,47.85,89097,Above 50000,medium,derived
40848,2021,99.37,884,Top 1000,medium,derived
40849,2024,144.47,61,Top 100,medium,derived
40850,2023,118.87,214,Top 1000,medium,derived
40851,2023,111.53,364,Top 1000,medium,derived
40852,2025,141.85,11,Top 100,high,exact
40853,2023,95.95,1097,Top 10000,medium,derived
40854,2022,75.89,4961,Top 10000,medium,derived
40855,2022,92.34,1047,Top 10000,medium,derived
40856,2021,139.5,62,Top 100,medium,derived
40857,2024,157.84,4,Top 100,medium,derived
40858,2024,61.22,15661,Top 50000,medium,derived
40859,2023,93.71,1240,Top 10000,medium,derived
40860,2024,139.26,114,Top 1000,medium,derived
40861,2023,42.23,142274,Above 50000,medium,derived
40862,2023,138.75,54,Top 100,medium,derived
40863,2025,58.21,22602,Top 50000,high,exact
40864,2021,108.55,536,Top 1000,medium,derived
40865,2024,72.68,6399,Top 10000,medium,derived
40866,2025,90.56,1716,Top 10000,high,exact
40867,2025,70.75,7686,Top 10000,high,exact
40868,2022,67.97,11534,Top 50000,medium,derived
40869,2021,116.48,344,Top 1000,medium,derived
40870,2025,65.22,11513,Top 50000,high,exact
40871,2025,122.35,138,Top 1000,high,exact
40872,2025,48.27,68643,Above 50000,high,exact
40873,2024,117.8,661,Top 1000,medium,derived
40874,2025,44.17,106299,Above 50000,high,exact
40875,2025,54.06,32977,Top 50000,high,exact
40876,2021,46.95,77266,Above 50000,medium,derived
40877,2025,139.53,13,Top 100,high,exact
40878,2025,74.17,5782,Top 10000,high,exact
40879,2021,52.4,45824,Top 50000,medium,derived
40880,2025,47.48,78232,Above 50000,high,exact
40881,2025,57.36,23721,Top 50000,high,exact
40882,2021,137.27,77,Top 100,medium,derived
40883,2025,115.61,270,Top 1000,high,exact
40884,2024,149.5,24,Top 100,medium,derived
40885,2021,70.62,7259,Top 10000,medium,derived
40886,2024,147.61,37,Top 100,medium,derived
40887,2025,70.61,7940,Top 10000,high,exact
40888,2024,132.91,257,Top 1000,medium,derived
40889,2023,113.55,329,Top 1000,medium,derived
40890,2025,59.05,20493,Top 50000,high,exact
40891,2023,108.49,381,Top 1000,medium,derived
40892,2025,43.54,119605,Above 50000,high,exact
40893,2022,142.61,42,Top 100,medium,derived
40894,2022,130.89,110,Top 1000,medium,derived
40895,2025,48.28,62557,Above 50000,high,exact
40896,2021,62.76,12141,Top 50000,medium,derived
40897,2025,50.16,53263,Above 50000,high,exact
40898,2025,141.25,9,Top 100,high,exact
40899,2022,43.78,126734,Above 50000,medium,derived
40900,2023,128.66,108,Top 1000,medium,derived
40901,2023,65.77,12507,Top 50000,medium,derived
40902,2025,118.98,195,Top 1000,high,exact
40903,2024,122.72,496,Top 1000,medium,derived
40904,2025,146.45,2,Top 100,medium,interpolated
40905,2024,132.67,244,Top 1000,medium,derived
40906,2024,154.86,4,Top 100,medium,derived
40907,2021,133.88,89,Top 100,medium,derived
40908,2023,95.9,1214,Top 10000,medium,derived
40909,2025,123.64,130,Top 1000,high,exact
40910,2025,97.41,930,Top 1000,high,exact
40911,2024,44.59,109736,Above 50000,medium,derived
40912,2023,94.45,1155,Top 10000,medium,derived
40913,2025,135.67,23,Top 100,high,exact
40914,2025,152.76,1,Top 100,high,exact
40915,2024,130.64,275,Top 1000,medium,derived
40916,2023,79.65,3268,Top 10000,medium,derived
40917,2025,67.38,9043,Top 10000,high,exact
40918,2025,43.42,122999,Above 50000,high,exact
40919,2025,85.71,2417,Top 10000,high,exact
40920,2022,116.75,249,Top 1000,medium,derived
40921,2021,66.57,13281,Top 50000,medium,derived
40922,2025,137.7,21,Top 100,high,exact
40923,2025,52.4,38569,Top 50000,high,exact
40924,2024,158.54,6,Top 100,medium,derived
40925,2023,45.94,106584,Above 50000,medium,derived
40926,2023,55.17,36950,Top 50000,medium,derived
40927,2024,119.65,581,Top 1000,medium,derived
40928,2025,100.32,766,Top 1000,high,exact
40929,2025,124.76,110,Top 1000,high,exact
40930,2023,116.98,249,Top 1000,medium,derived
40931,2024,160.88,1,Top 100,medium,derived
40932,2024,103.64,1370,Top 10000,medium,derived
40933,2025,99.73,784,Top 1000,high,exact
40934,2023,74.03,6460,Top 10000,medium,derived
40935,2025,98.48,960,Top 1000,high,exact
40936,2022,133.64,85,Top 100,medium,derived
40937,2023,138.94,60,Top 100,medium,derived
40938,2021,123.02,186,Top 1000,medium,derived
40939,2024,113.58,873,Top 1000,medium,derived
40940,2024,111.81,909,Top 1000,medium,derived
40941,2025,135.7,24,Top 100,high,exact
40942,2024,100.92,1337,Top 10000,medium,derived
40943,2025,85.48,2471,Top 10000,high,exact
40944,2025,76.63,4634,Top 10000,high,exact
40945,2022,116.73,259,Top 1000,medium,derived
40946,2023,154.12,14,Top 100,medium,derived
40947,2023,123.08,170,Top 1000,medium,derived
40948,2024,120.34,595,Top 1000,medium,derived
40949,2024,157.58,4,Top 100,medium,derived
40950,2025,45.34,101707,Above 50000,high,exact
40951,2025,41.06,163116,Above 50000,high,exact
40952,2022,106.22,521,Top 1000,medium,derived
40953,2024,46.7,72586,Above 50000,medium,derived
40954,2021,123.67,194,Top 1000,medium,derived
40955,2023,157.3,9,Top 100,medium,derived
40956,2023,144.02,41,Top 100,medium,derived
40957,2025,43.28,122603,Above 50000,high,exact
40958,2024,155.52,9,Top 100,medium,derived
40959,2025,52.33,39166,Top 50000,high,exact
40960,2025,130.86,61,Top 100,high,exact
40961,2024,152.73,14,Top 100,medium,derived
40962,2025,109.41,406,Top 1000,high,exact
40963,2023,83.2,2649,Top 10000,medium,derived
40964,2024,122.53,505,Top 1000,medium,derived
40965,2024,130.87,282,Top 1000,medium,derived
40966,2024,110.31,972,Top 1000,medium,derived
40967,2025,75.68,5451,Top 10000,high,exact
40968,2025,51.09,44617,Top 50000,high,exact
40969,2025,141.37,9,Top 100,high,exact
40970,2022,80.98,2938,Top 10000,medium,derived
40971,2023,149.18,22,Top 100,medium,derived
40972,2021,147.38,27,Top 100,medium,derived
40973,2023,96.73,1018,Top 10000,medium,derived
40974,2021,122.41,224,Top 1000,medium,derived
40975,2025,77.64,4472,Top 10000,high,exact
40976,2023,92.55,1245,Top 10000,medium,derived
40977,2025,118.58,209,Top 1000,high,exact
40978,2023,109.19,419,Top 1000,medium,derived
40979,2025,129.8,75,Top 100,high,exact
40980,2025,83.25,2969,Top 10000,high,exact
40981,2025,132.4,41,Top 100,high,exact
40982,2023,86.61,1818,Top 10000,medium,derived
40983,2021,123.3,214,Top 1000,medium,derived
40984,2025,115.53,250,Top 1000,high,exact
40985,2022,87.57,1837,Top 10000,medium,derived
40986,2022,141.98,48,Top 100,medium,derived
40987,2025,43.33,122257,Above 50000,high,exact
40988,2022,133.98,79,Top 100,medium,derived
40989,2025,67.27,10286,Top 50000,high,exact
40990,2025,140.3,11,Top 100,high,exact
40991,2024,105.55,1294,Top 10000,medium,derived
40992,2025,60.7,17019,Top 50000,high,exact
40993,2024,119.73,580,Top 1000,medium,derived
40994,2024,107.33,1204,Top 10000,medium,derived
40995,2024,61.38,16868,Top 50000,medium,derived
40996,2024,100.49,1474,Top 10000,medium,derived
40997,2023,71.96,6856,Top 10000,medium,derived
40998,2025,42.54,136165,Above 50000,high,exact
40999,2023,46.09,99315,Above 50000,medium,derived
41000,2025,109.82,410,Top 1000,high,exact
41001,2022,90.74,1505,Top 10000,medium,derived
41002,2025,49.02,64278,Above 50000,high,exact
41003,2021,66.6,11699,Top 50000,medium,derived
41004,2025,97.23,1098,Top 10000,high,exact
41005,2025,76.78,4982,Top 10000,high,exact
41006,2021,133.2,100,Top 100,medium,derived
41007,2024,124.73,476,Top 1000,medium,derived
41008,2023,97.19,976,Top 1000,medium,derived
41009,2025,122.81,135,Top 1000,high,exact
41010,2023,83.57,2060,Top 10000,medium,derived
41011,2025,108.79,425,Top 1000,high,exact
41012,2023,68.0,12450,Top 50000,medium,derived
41013,2023,149.89,20,Top 100,medium,derived
41014,2024,158.47,1,Top 100,medium,derived
41015,2023,116.3,250,Top 1000,medium,derived
41016,2024,63.3,13016,Top 50000,medium,derived
41017,2021,109.3,518,Top 1000,medium,derived
41018,2025,116.38,241,Top 1000,high,exact
41019,2022,104.66,531,Top 1000,medium,derived
41020,2024,115.35,712,Top 1000,medium,derived
41021,2022,148.46,14,Top 100,medium,derived
41022,2024,158.49,1,Top 100,medium,derived
41023,2024,144.5,54,Top 100,medium,derived
41024,2021,63.13,15988,Top 50000,medium,derived
41025,2025,87.39,2136,Top 10000,high,exact
41026,2022,76.12,4535,Top 10000,medium,derived
41027,2022,83.43,2272,Top 10000,medium,derived
41028,2025,139.63,14,Top 100,high,exact
41029,2024,108.5,1058,Top 10000,medium,derived
41030,2023,127.28,137,Top 1000,medium,derived
41031,2022,127.09,128,Top 1000,medium,derived
41032,2024,120.5,589,Top 1000,medium,derived
41033,2022,108.73,473,Top 1000,medium,derived
41034,2022,86.73,1927,Top 10000,medium,derived
41035,2025,100.72,849,Top 1000,high,exact
41036,2025,139.46,17,Top 100,high,exact
41037,2025,138.43,19,Top 100,high,exact
41038,2024,119.67,591,Top 1000,medium,derived
41039,2023,67.31,9484,Top 10000,medium,derived
41040,2025,144.74,7,Top 100,medium,interpolated
41041,2025,95.45,1188,Top 10000,high,exact
41042,2024,133.48,227,Top 1000,medium,derived
41043,2021,111.21,426,Top 1000,medium,derived
41044,2022,67.8,11596,Top 50000,medium,derived
41045,2025,81.67,3353,Top 10000,high,exact
41046,2025,72.93,6848,Top 10000,high,exact
41047,2024,112.68,968,Top 1000,medium,derived
41048,2025,48.02,74576,Above 50000,high,exact
41049,2025,102.44,682,Top 1000,high,exact
41050,2025,127.56,93,Top 100,high,exact
41051,2021,111.98,395,Top 1000,medium,derived
41052,2023,47.48,98384,Above 50000,medium,derived
41053,2023,119.11,218,Top 1000,medium,derived
41054,2023,131.83,105,Top 1000,medium,derived
41055,2021,122.72,202,Top 1000,medium,derived
41056,2025,49.49,59314,Above 50000,high,exact
41057,2022,43.3,106423,Above 50000,medium,derived
41058,2024,66.37,12796,Top 50000,medium,derived
41059,2025,87.23,2154,Top 10000,high,exact
41060,2024,150.91,21,Top 100,medium,derived
41061,2025,99.66,794,Top 1000,high,exact
41062,2024,61.77,16463,Top 50000,medium,derived
41063,2023,97.42,901,Top 1000,medium,derived
41064,2022,62.95,18386,Top 50000,medium,derived
41065,2025,52.58,37570,Top 50000,high,exact
41066,2021,142.18,48,Top 100,medium,derived
41067,2022,147.29,23,Top 100,medium,derived
41068,2024,129.76,309,Top 1000,medium,derived
41069,2023,52.44,53421,Above 50000,medium,derived
41070,2021,51.64,52658,Above 50000,medium,derived
41071,2024,102.29,1182,Top 10000,medium,derived
41072,2024,103.38,1316,Top 10000,medium,derived
41073,2022,148.29,18,Top 100,medium,derived
41074,2025,54.37,31922,Top 50000,high,exact
41075,2025,111.32,334,Top 1000,high,exact
41076,2025,92.25,1406,Top 10000,high,exact
41077,2022,92.88,1180,Top 10000,medium,derived
41078,2024,61.41,17640,Top 50000,medium,derived
41079,2023,137.97,59,Top 100,medium,derived
41080,2025,103.86,644,Top 1000,high,exact
41081,2025,79.44,4040,Top 10000,high,exact
41082,2025,140.51,14,Top 100,high,exact
41083,2025,50.03,49237,Top 50000,high,exact
41084,2025,47.32,70670,Above 50000,high,exact
41085,2024,151.72,14,Top 100,medium,derived
41086,2024,115.6,814,Top 1000,medium,derived
41087,2024,112.59,852,Top 1000,medium,derived
41088,2025,122.59,134,Top 1000,high,exact
41089,2024,40.65,173223,Above 50000,medium,derived
41090,2022,56.32,30850,Top 50000,medium,derived
41091,2024,127.86,361,Top 1000,medium,derived
41092,2023,109.44,353,Top 1000,medium,derived
41093,2023,65.77,13452,Top 50000,medium,derived
41094,2024,142.91,78,Top 100,medium,derived
41095,2023,108.84,388,Top 1000,medium,derived
41096,2024,102.69,1457,Top 10000,medium,derived
41097,2025,84.3,2815,Top 10000,high,exact
41098,2023,77.42,3996,Top 10000,medium,derived
41099,2025,45.36,106036,Above 50000,high,exact
41100,2025,52.37,33914,Top 50000,high,exact
41101,2024,150.94,19,Top 100,medium,derived
41102,2025,123.42,130,Top 1000,high,exact
41103,2021,113.13,394,Top 1000,medium,derived
41104,2024,110.69,944,Top 1000,medium,derived
41105,2024,140.23,105,Top 1000,medium,derived
41106,2022,113.76,306,Top 1000,medium,derived
41107,2024,160.49,1,Top 100,medium,derived
41108,2024,130.83,271,Top 1000,medium,derived
41109,2024,63.58,14009,Top 50000,medium,derived
41110,2024,114.65,881,Top 1000,medium,derived
41111,2023,103.11,572,Top 1000,medium,derived
41112,2022,157.34,2,Top 100,medium,derived
41113,2024,104.97,1289,Top 10000,medium,derived
41114,2023,153.42,11,Top 100,medium,derived
41115,2024,147.74,33,Top 100,medium,derived
41116,2025,44.1,113251,Above 50000,high,exact
41117,2023,119.35,214,Top 1000,medium,derived
41118,2021,81.95,3601,Top 10000,medium,derived
41119,2025,49.19,61202,Above 50000,high,exact
41120,2023,149.19,14,Top 100,medium,derived
41121,2025,127.61,93,Top 100,high,exact
41122,2024,100.29,1363,Top 10000,medium,derived
41123,2022,82.88,2453,Top 10000,medium,derived
41124,2025,122.89,139,Top 1000,high,exact
41125,2025,115.24,253,Top 1000,high,exact
41126,2023,127.19,135,Top 1000,medium,derived
41127,2023,103.71,564,Top 1000,medium,derived
41128,2021,114.65,395,Top 1000,medium,derived
41129,2024,125.96,427,Top 1000,medium,derived
41130,2022,154.77,7,Top 100,medium,derived
41131,2025,65.17,12365,Top 50000,high,exact
41132,2024,106.51,1175,Top 10000,medium,derived
41133,2024,137.37,133,Top 1000,medium,derived
41134,2024,109.64,1027,Top 10000,medium,derived
41135,2022,114.38,279,Top 1000,medium,derived
41136,2023,130.76,100,Top 100,medium,derived
41137,2025,50.7,52758,Above 50000,high,exact
41138,2023,159.43,1,Top 100,medium,derived
41139,2024,108.76,976,Top 1000,medium,derived
41140,2025,64.52,12318,Top 50000,high,exact
41141,2022,126.95,136,Top 1000,medium,derived
41142,2024,121.42,520,Top 1000,medium,derived
41143,2022,103.19,615,Top 1000,medium,derived
41144,2025,73.63,6376,Top 10000,high,exact
41145,2025,95.25,1231,Top 10000,high,exact
41146,2025,90.05,1654,Top 10000,high,exact
41147,2025,136.39,21,Top 100,high,exact
41148,2023,156.77,6,Top 100,medium,derived
41149,2022,127.02,133,Top 1000,medium,derived
41150,2025,44.19,111057,Above 50000,high,exact
41151,2025,91.86,1532,Top 10000,high,exact
41152,2025,44.32,111668,Above 50000,high,exact
41153,2025,99.05,918,Top 1000,high,exact
41154,2024,122.16,531,Top 1000,medium,derived
41155,2025,40.42,168268,Above 50000,high,exact
41156,2023,63.56,12884,Top 50000,medium,derived
41157,2023,145.59,32,Top 100,medium,derived
41158,2025,46.48,83501,Above 50000,high,exact
41159,2024,107.97,1234,Top 10000,medium,derived
41160,2022,68.75,10345,Top 50000,medium,derived
41161,2024,101.49,1308,Top 10000,medium,derived
41162,2021,79.12,4574,Top 10000,medium,derived
41163,2023,62.31,15423,Top 50000,medium,derived
41164,2025,72.64,7046,Top 10000,high,exact
41165,2024,144.6,61,Top 100,medium,derived
41166,2021,92.43,1897,Top 10000,medium,derived
41167,2024,103.88,1210,Top 10000,medium,derived
41168,2021,133.73,96,Top 100,medium,derived
41169,2023,46.8,86849,Above 50000,medium,derived
41170,2025,86.59,2255,Top 10000,high,exact
41171,2021,47.22,85065,Above 50000,medium,derived
41172,2023,118.77,220,Top 1000,medium,derived
41173,2025,91.5,1660,Top 10000,high,exact
41174,2023,85.06,1983,Top 10000,medium,derived
41175,2025,100.76,823,Top 1000,high,exact
41176,2025,41.72,148988,Above 50000,high,exact
41177,2025,97.22,1005,Top 10000,high,exact
41178,2021,149.33,23,Top 100,medium,derived
41179,2024,156.23,1,Top 100,medium,derived
41180,2022,91.61,1516,Top 10000,medium,derived
41181,2021,52.6,43894,Top 50000,medium,derived
41182,2025,135.83,24,Top 100,high,exact
41183,2021,132.58,115,Top 1000,medium,derived
41184,2025,64.39,13150,Top 50000,high,exact
41185,2022,96.91,1003,Top 10000,medium,derived
41186,2021,130.72,127,Top 1000,medium,derived
41187,2025,73.96,5565,Top 10000,high,exact
41188,2025,113.86,292,Top 1000,high,exact
41189,2023,145.66,28,Top 100,medium,derived
41190,2022,40.49,169686,Above 50000,medium,derived
41191,2025,139.56,10,Top 100,high,exact
41192,2023,132.52,98,Top 100,medium,derived
41193,2024,152.48,16,Top 100,medium,derived
41194,2021,42.76,115008,Above 50000,medium,derived
41195,2023,146.32,25,Top 100,medium,derived
41196,2024,140.76,99,Top 100,medium,derived
41197,2025,116.62,242,Top 1000,high,exact
41198,2024,46.33,68515,Above 50000,medium,derived
41199,2025,107.66,448,Top 1000,high,exact
41200,2024,160.86,5,Top 100,medium,derived
41201,2025,76.81,5148,Top 10000,high,exact
41202,2024,148.62,29,Top 100,medium,derived
41203,2023,81.44,3064,Top 10000,medium,derived
41204,2025,125.33,111,Top 1000,high,exact
41205,2024,134.5,192,Top 1000,medium,derived
41206,2022,122.5,174,Top 1000,medium,derived
41207,2025,94.44,1285,Top 10000,high,exact
41208,2022,133.91,82,Top 100,medium,derived
41209,2024,160.45,3,Top 100,medium,derived
41210,2025,126.63,104,Top 1000,high,exact
41211,2025,53.63,35734,Top 50000,high,exact
41212,2022,45.36,90240,Above 50000,medium,derived
41213,2021,117.4,314,Top 1000,medium,derived
41214,2024,44.81,109574,Above 50000,medium,derived
41215,2024,116.66,739,Top 1000,medium,derived
41216,2024,138.73,138,Top 1000,medium,derived
41217,2025,41.24,150991,Above 50000,high,exact
41218,2024,138.46,134,Top 1000,medium,derived
41219,2024,137.84,145,Top 1000,medium,derived
41220,2023,46.14,94019,Above 50000,medium,derived
41221,2025,48.36,65544,Above 50000,high,exact
41222,2025,47.22,76573,Above 50000,high,exact
41223,2024,126.64,390,Top 1000,medium,derived
41224,2025,53.1,33944,Top 50000,high,exact
41225,2024,115.56,715,Top 1000,medium,derived
41226,2024,139.64,121,Top 1000,medium,derived
41227,2025,96.19,1082,Top 10000,high,exact
41228,2024,72.71,6553,Top 10000,medium,derived
41229,2025,133.2,37,Top 100,high,exact
41230,2021,158.43,2,Top 100,medium,derived
41231,2024,101.55,1466,Top 10000,medium,derived
41232,2024,72.66,6758,Top 10000,medium,derived
41233,2025,52.83,37000,Top 50000,high,exact
41234,2025,131.9,44,Top 100,high,exact
41235,2025,51.58,46345,Top 50000,high,exact
41236,2024,122.6,501,Top 1000,medium,derived
41237,2024,141.79,87,Top 100,medium,derived
41238,2025,50.87,50033,Above 50000,high,exact
41239,2025,75.52,4953,Top 10000,high,exact
41240,2023,58.59,26105,Top 50000,medium,derived
41241,2024,130.71,306,Top 1000,medium,derived
41242,2025,50.68,47322,Top 50000,high,exact
41243,2024,120.95,536,Top 1000,medium,derived
41244,2022,148.99,22,Top 100,medium,derived
41245,2025,41.08,154453,Above 50000,high,exact
41246,2025,47.4,77694,Above 50000,high,exact
41247,2022,157.61,6,Top 100,medium,derived
41248,2021,134.17,103,Top 1000,medium,derived
41249,2023,149.09,24,Top 100,medium,derived
41250,2023,128.76,110,Top 1000,medium,derived
41251,2024,46.5,81118,Above 50000,medium,derived
41252,2024,118.54,711,Top 1000,medium,derived
41253,2021,68.48,9869,Top 10000,medium,derived
41254,2021,133.25,104,Top 1000,medium,derived
41255,2024,137.81,130,Top 1000,medium,derived
41256,2023,139.02,58,Top 100,medium,derived
41257,2023,158.17,3,Top 100,medium,derived
41258,2021,124.07,172,Top 1000,medium,derived
41259,2021,120.77,209,Top 1000,medium,derived
41260,2024,142.44,75,Top 100,medium,derived
41261,2025,71.38,7574,Top 10000,high,exact
41262,2021,122.17,230,Top 1000,medium,derived
41263,2023,131.34,95,Top 100,medium,derived
41264,2023,57.94,28679,Top 50000,medium,derived
41265,2022,134.87,82,Top 100,medium,derived
41266,2025,63.69,13297,Top 50000,high,exact
41267,2024,151.86,14,Top 100,medium,derived
41268,2025,50.59,51748,Above 50000,high,exact
41269,2024,159.39,3,Top 100,medium,derived
41270,2025,127.61,93,Top 100,high,exact
41271,2023,114.38,275,Top 1000,medium,derived
41272,2021,81.34,3906,Top 10000,medium,derived
41273,2021,77.8,4162,Top 10000,medium,derived
41274,2024,107.8,987,Top 1000,medium,derived
41275,2025,51.41,44659,Top 50000,high,exact
41276,2024,105.97,1152,Top 10000,medium,derived
41277,2023,87.94,1955,Top 10000,medium,derived
41278,2023,105.7,478,Top 1000,medium,derived
41279,2023,97.7,943,Top 1000,medium,derived
41280,2024,123.34,494,Top 1000,medium,derived
41281,2025,77.21,4466,Top 10000,high,exact
41282,2025,154.69,1,Top 100,medium,interpolated
41283,2024,72.64,7270,Top 10000,medium,derived
41284,2025,66.43,10801,Top 50000,high,exact
41285,2025,149.71,2,Top 100,high,exact
41286,2021,153.95,11,Top 100,medium,derived
41287,2024,103.82,1177,Top 10000,medium,derived
41288,2025,112.39,338,Top 1000,high,exact
41289,2021,53.66,45643,Top 50000,medium,derived
41290,2023,148.07,25,Top 100,medium,derived
41291,2023,102.69,694,Top 1000,medium,derived
41292,2025,99.41,867,Top 1000,high,exact
41293,2025,149.41,4,Top 100,high,exact
41294,2022,61.79,17519,Top 50000,medium,derived
41295,2021,136.8,86,Top 100,medium,derived
41296,2024,129.15,319,Top 1000,medium,derived
41297,2021,67.04,12527,Top 50000,medium,derived
41298,2025,52.76,38036,Top 50000,high,exact
41299,2025,40.37,171055,Above 50000,high,exact
41300,2025,42.39,128362,Above 50000,high,exact
41301,2023,138.63,57,Top 100,medium,derived
41302,2021,152.07,13,Top 100,medium,derived
41303,2025,49.09,64401,Above 50000,high,exact
41304,2022,126.55,147,Top 1000,medium,derived
41305,2024,109.87,941,Top 1000,medium,derived
41306,2024,160.79,2,Top 100,medium,derived
41307,2022,87.13,1764,Top 10000,medium,derived
41308,2025,83.46,2772,Top 10000,high,exact
41309,2021,40.48,113991,Above 50000,medium,derived
41310,2021,154.15,10,Top 100,medium,derived
41311,2022,101.73,603,Top 1000,medium,derived
41312,2024,127.74,406,Top 1000,medium,derived
41313,2023,76.19,4824,Top 10000,medium,derived
41314,2023,106.46,465,Top 1000,medium,derived
41315,2022,108.87,383,Top 1000,medium,derived
41316,2021,51.76,39807,Top 50000,medium,derived
41317,2023,66.37,11012,Top 50000,medium,derived
41318,2023,158.17,1,Top 100,medium,derived
41319,2024,109.77,982,Top 1000,medium,derived
41320,2024,158.54,1,Top 100,medium,derived
41321,2022,138.08,52,Top 100,medium,derived
41322,2024,106.98,1126,Top 10000,medium,derived
41323,2023,124.28,158,Top 1000,medium,derived
41324,2024,72.5,7479,Top 10000,medium,derived
41325,2024,123.52,502,Top 1000,medium,derived
41326,2023,87.17,1909,Top 10000,medium,derived
41327,2025,44.26,116110,Above 50000,high,exact
41328,2024,134.5,188,Top 1000,medium,derived
41329,2023,107.85,484,Top 1000,medium,derived
41330,2025,45.21,102524,Above 50000,high,exact
41331,2024,103.86,1357,Top 10000,medium,derived
41332,2024,141.92,95,Top 100,medium,derived
41333,2023,158.37,3,Top 100,medium,derived
41334,2025,120.63,163,Top 1000,high,exact
41335,2022,138.09,60,Top 100,medium,derived
41336,2024,110.29,975,Top 1000,medium,derived
41337,2023,86.46,2056,Top 10000,medium,derived
41338,2025,113.63,297,Top 1000,high,exact
41339,2025,42.63,138310,Above 50000,high,exact
41340,2025,46.78,75230,Above 50000,high,exact
41341,2023,143.88,36,Top 100,medium,derived
41342,2021,46.01,97840,Above 50000,medium,derived
41343,2025,71.27,7420,Top 10000,high,exact
41344,2023,134.26,87,Top 100,medium,derived
41345,2024,112.78,847,Top 1000,medium,derived
